time,x1,x2,appliedInput,integratedCost
7.02,-0.0019148039371899,0.00235662792345091,-0.00216699536076267,1.46409467029695
7.04,-0.00186810291720888,0.00231356701726011,-0.00213911270340127,1.4640949436128
7.06,-0.00182225754592235,0.00227106269272173,-0.00211133842504592,1.46409520712996
7.08,-0.00177725671385993,0.00222911270947311,-0.00208367975474507,1.46409546115882
7.1,-0.00173308935778474,0.0021877146854986,-0.00205614362996346,1.46409570600159
7.12,-0.00168974446346861,0.00214686610288895,-0.00202873670378249,1.46409594195237
7.14,-0.00164721106835359,0.00210656431345811,-0.00200146535196736,1.46409616929741
7.16,-0.00160547826410245,0.00206680654422001,-0.00197433567990251,1.46409638831516
7.18,-0.00156453519904109,0.00202758990272786,-0.00194735352939725,1.46409659927649
7.2,-0.00152437108049546,0.00198891138227868,-0.00192052448536331,1.46409680244482
7.22,-0.00148497517702574,0.00195076786698555,-0.00189385388236604,1.46409699807626
7.24,-0.00144633682056043,0.00191315613672002,-0.00186734681105089,1.4640971864198
7.26,-0.00140844540843274,0.00187607287192734,-0.00184100812444712,1.4640973677174
7.28,-0.00137129040532208,0.00183951465831668,-0.00181484244415016,1.4640975422042
7.3,-0.00133486134510287,0.00180347799142903,-0.00178885416638453,1.46409771010863
7.32,-0.00129914783260321,0.00176795928108497,-0.00176304746794894,1.46409787165256
7.34,-0.00126413954527583,0.00173295485571467,-0.00173742631204521,1.46409802705146
7.36,-0.00122982623478353,0.00169846096657253,-0.00171199445399268,1.46409817651452
7.38,-0.00119619772850153,0.00166447379183863,-0.00168675544682985,1.46409832024483
7.4,-0.0011632439309388,0.00163098944060922,-0.00166171264680475,1.46409845843947
7.42,-0.00113095482508085,0.00159800395677857,-0.00163686921875578,1.46409859128969
7.44,-0.00109932047365572,0.00156551332281425,-0.00161222814138459,1.46409871898103
7.46,-0.00106833102032572,0.00153351346342804,-0.0015877922124226,1.46409884169345
7.48,-0.00103797669080664,0.00150200024914448,-0.00156356405369275,1.46409895960147
7.5,-0.0010082477939167,0.00147096949976938,-0.00153954611606809,1.4640990728743
7.52,-0.000979134722556973,0.00144041698776001,-0.00151574068432872,1.46409918167598
7.54,-0.000950627954625552,0.00141033844149922,-0.00149214988191865,1.46409928616549
7.56,-0.000922718053867023,0.00138072954847549,-0.0014687756756042,1.46409938649689
7.58,-0.000895395670659339,0.00135158595837061,-0.00144561988003527,1.46409948281944
7.6,-0.000868651542739834,0.00132290328605727,-0.00142268416221122,1.46409957527771
7.62,-0.00084247649587216,0.00129467711450817,-0.00139997004585269,1.46409966401172
7.64,-0.000816861444455925,0.00126690299761863,-0.00137747891568089,1.46409974915704
7.66,-0.000791797392080716,0.00123957646294457,-0.00135521202160584,1.46409983084492
7.68,-0.000767275432026205,0.00121269301435761,-0.00133317048282507,1.4640999092024
7.7,-0.000743286747709953,0.00118624813461902,-0.00131135529183404,1.4640999843524
7.72,-0.000719822613084552,0.00116023728787444,-0.00128976731834993,1.46410005641389
7.74,-0.000696874392985624,0.00113465592207087,-0.00126840731315007,1.46410012550192
7.76,-0.000674433543432273,0.00110949947129782,-0.00124727591182639,1.46410019172777
7.78,-0.000652491611881429,0.00108476335805413,-0.00122637363845739,1.46410025519906
7.8,-0.000631040237437613,0.00106044299544225,-0.00120570090919893,1.46410031601983
7.82,-0.000610071151019507,0.00103653378929137,-0.00118525803579508,1.46410037429065
7.84,-0.000589576175484769,0.00101303114021129,-0.00116504522901065,1.46410043010871
7.86,-0.000569547225714451,0.000989930445578247,-0.00114506260198641,1.46410048356792
7.88,-0.000549976308658365,0.000967227101454537,-0.0011253101735185,1.46410053475902
7.9,-0.000530855523342706,0.000944916504443199,-0.00110578787126333,1.46410058376963
7.92,-0.000512177060841224,0.000922994053479388,-0.00108649553486906,1.4641006306844
7.94,-0.000493933204211177,0.000901455151559821,-0.00106743291903517,1.46410067558503
7.96,-0.00047611632839532,0.000880295207411751,-0.00104859969650125,1.46410071855041
7.98,-0.000458718900091089,0.000859509637102849,-0.00102999546096616,1.46410075965667
8,-0.000441733477588189,0.000839093865593383,-0.00101161972993895,1.46410079897728
